usgs,site_no,date,tidal_high,tidal_low,precipitation_inches,lat,long
GSVB,33670007,2019-02-15,0.9186351706036745,1.4763779527559056,,36.58199,-76.03984
GSVB,33670007,2019-02-13,0.55774278215223094,1.0826771653543308,,36.58199,-76.03984
GSVB,33670007,2019-02-16,0.49212598425196852,1.4107611548556431,,36.58199,-76.03984
GSVB,33670007,2019-01-20,-4.7244094488188972,2.1325459317585302,,36.58199,-76.03984
GSVB,33670007,2019-01-04,0.85301837270341208,1.1811023622047243,,36.58199,-76.03984
GSVB,33670007,2019-04-08,0.75459317585301833,1.3779527559055118,,36.58199,-76.03984
GSVB,33670007,2019-04-04,0.65616797900262469,1.0498687664041995,,36.58199,-76.03984
GSVB,33670007,2019-02-12,0.426509186351706,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-02-03,0.62335958005249348,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-01-25,1.3779527559055118,2.1325459317585302,,36.58199,-76.03984
GSVB,33670007,2019-03-11,-6.364829396325459,-6.1679790026246719,,36.58199,-76.03984
GSVB,33670007,2019-03-14,-6.6929133858267713,-6.1023622047244093,,36.58199,-76.03984
GSVB,33670007,2019-01-08,0.78740157480314954,1.4107611548556431,,36.58199,-76.03984
GSVB,33670007,2019-02-20,-7.3162729658792651,-7.1194225721784772,,36.58199,-76.03984
GSVB,33670007,2019-02-19,-7.3162729658792651,-6.8241469816272966,,36.58199,-76.03984
GSVB,33670007,2019-01-27,1.0498687664041995,1.3451443569553805,,36.58199,-76.03984
GSVB,33670007,2019-01-31,0.36089238845144361,0.984251968503937,,36.58199,-76.03984
GSVB,33670007,2019-04-13,2.0997375328083989,2.690288713910761,,36.58199,-76.03984
GSVB,33670007,2019-03-24,0.6889763779527559,1.4763779527559056,,36.58199,-76.03984
GSVB,33670007,2019-04-10,0.9186351706036745,1.2795275590551181,,36.58199,-76.03984
GSVB,33670007,2019-01-05,0.95144356955380571,1.541994750656168,,36.58199,-76.03984
GSVB,33670007,2019-04-14,1.9028871391076114,2.3293963254593177,,36.58199,-76.03984
GSVB,33670007,2018-12-31,0.95144356955380571,1.1154855643044619,,36.58199,-76.03984
GSVB,33670007,2019-01-11,0.45931758530183731,0.78740157480314954,,36.58199,-76.03984
GSVB,33670007,2019-04-03,0.82020997375328086,-6.7913385826771648,,36.58199,-76.03984
GSVB,33670007,2019-01-21,0.29527559055118108,0.78740157480314954,,36.58199,-76.03984
GSVB,33670007,2019-03-04,-7.2178477690288716,-6.8241469816272966,,36.58199,-76.03984
GSVB,33670007,2019-02-10,0.39370078740157483,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-03-06,-7.2834645669291334,-6.7913385826771648,,36.58199,-76.03984
GSVB,33670007,2019-01-23,0.29527559055118108,1.4107611548556431,,36.58199,-76.03984
GSVB,33670007,2019-01-24,1.3123359580052494,2.5918635170603674,,36.58199,-76.03984
GSVB,33670007,2019-02-22,-7.1522309711286089,-6.66010498687664,,36.58199,-76.03984
GSVB,33670007,2019-03-10,-7.0538057742782154,-6.2335958005249346,,36.58199,-76.03984
GSVB,33670007,2019-02-05,0.39370078740157483,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-04-02,0.49212598425196852,0.95144356955380571,,36.58199,-76.03984
GSVB,33670007,2019-01-02,0.65616797900262469,1.3123359580052494,,36.58199,-76.03984
GSVB,33670007,2019-01-15,0.32808398950131229,0.72178477690288712,,36.58199,-76.03984
GSVB,33670007,2019-01-26,1.1154855643044619,1.4763779527559056,,36.58199,-76.03984
GSVB,33670007,2019-01-03,0.62335958005249348,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-03-09,-7.0866141732283463,-6.66010498687664,,36.58199,-76.03984
GSVB,33670007,2019-03-08,-6.6929133858267713,-6.4632545931758525,,36.58199,-76.03984
GSVB,33670007,2019-01-22,0.29527559055118108,0.78740157480314954,,36.58199,-76.03984
GSVB,33670007,2019-04-12,1.6076115485564304,2.5590551181102361,,36.58199,-76.03984
GSVB,33670007,2019-04-05,0.72178477690288712,1.0826771653543308,,36.58199,-76.03984
GSVB,33670007,2019-02-17,0.55774278215223094,0.95144356955380571,,36.58199,-76.03984
GSVB,33670007,2019-03-22,0.62335958005249348,-6.8241469816272966,,36.58199,-76.03984
GSVB,33670007,2019-02-21,-7.2506561679790025,-6.6272965879265087,,36.58199,-76.03984
GSVB,33670007,2019-02-06,0.49212598425196852,1.1811023622047243,,36.58199,-76.03984
GSVB,33670007,2019-01-07,0.65616797900262469,1.1811023622047243,,36.58199,-76.03984
GSVB,33670007,2019-02-25,0.95144356955380571,1.6404199475065617,,36.58199,-76.03984
GSVB,33670007,2019-04-09,1.0498687664041995,1.4435695538057742,,36.58199,-76.03984
GSVB,33670007,2019-04-06,0.65616797900262469,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-03-13,-7.1522309711286089,-6.5616797900262469,,36.58199,-76.03984
GSVB,33670007,2019-03-20,0.88582677165354329,0.984251968503937,,36.58199,-76.03984
GSVB,33670007,2019-01-13,0.426509186351706,0.72178477690288712,,36.58199,-76.03984
GSVB,33670007,2019-03-16,-6.2992125984251963,-5.4790026246719163,,36.58199,-76.03984
GSVB,33670007,2019-03-31,1.2139107611548556,1.7716535433070866,,36.58199,-76.03984
GSVB,33670007,2019-02-27,0.9186351706036745,1.4107611548556431,,36.58199,-76.03984
GSVB,33670007,2019-02-24,-7.18503937007874,-6.1679790026246719,,36.58199,-76.03984
GSVB,33670007,2019-03-30,0.984251968503937,1.541994750656168,,36.58199,-76.03984
GSVB,33670007,2019-02-09,0.39370078740157483,1.3123359580052494,,36.58199,-76.03984
GSVB,33670007,2019-03-15,-6.2664041994750654,-5.6102362204724407,,36.58199,-76.03984
GSVB,33670007,2019-01-29,0.36089238845144361,1.2139107611548556,,36.58199,-76.03984
GSVB,33670007,2019-03-17,-6.8897637795275593,-6.2335958005249346,,36.58199,-76.03984
GSVB,33670007,2019-03-25,1.2795275590551181,1.4763779527559056,,36.58199,-76.03984
GSVB,33670007,2019-03-23,0.62335958005249348,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-01-06,1.1482939632545932,1.5748031496062991,,36.58199,-76.03984
GSVB,33670007,2019-04-01,0.59055118110236215,1.3451443569553805,,36.58199,-76.03984
GSVB,33670007,2019-01-28,0.39370078740157483,-6.66010498687664,,36.58199,-76.03984
GSVB,33670007,2019-03-12,-7.1194225721784772,-6.364829396325459,,36.58199,-76.03984
GSVB,33670007,2019-01-16,0.32808398950131229,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-01-12,0.426509186351706,0.82020997375328086,,36.58199,-76.03984
GSVB,33670007,2019-02-01,0.59055118110236215,1.1482939632545932,,36.58199,-76.03984
GSVB,33670007,2019-02-11,0.39370078740157483,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-03-05,-7.0866141732283463,-6.8569553805774275,,36.58199,-76.03984
GSVB,33670007,2019-01-17,0.75459317585301833,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-01-01,1.0826771653543308,1.5748031496062991,,36.58199,-76.03984
GSVB,33670007,2019-03-21,0.55774278215223094,1.2139107611548556,,36.58199,-76.03984
GSVB,33670007,2019-03-03,0.49212598425196852,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-04-07,0.65616797900262469,1.0498687664041995,,36.58199,-76.03984
GSVB,33670007,2019-03-29,0.52493438320209973,1.0498687664041995,,36.58199,-76.03984
GSVB,33670007,2019-04-11,0.9186351706036745,-6.0039370078740157,,36.58199,-76.03984
GSVB,33670007,2019-03-18,0.75459317585301833,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-02-04,0.49212598425196852,0.78740157480314954,,36.58199,-76.03984
GSVB,33670007,2019-02-07,1.0826771653543308,-6.3976377952755907,,36.58199,-76.03984
GSVB,33670007,2019-03-19,0.85301837270341208,0.984251968503937,,36.58199,-76.03984
GSVB,33670007,2019-01-18,0.72178477690288712,1.1811023622047243,,36.58199,-76.03984
GSVB,33670007,2019-02-28,0.55774278215223094,0.984251968503937,,36.58199,-76.03984
GSVB,33670007,2019-02-08,1.246719160104987,1.6732283464566928,,36.58199,-76.03984
GSVB,33670007,2019-02-14,0.59055118110236215,1.0498687664041995,,36.58199,-76.03984
GSVB,33670007,2019-03-02,0.52493438320209973,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-02-18,-7.349081364829396,-6.7913385826771648,,36.58199,-76.03984
GSVB,33670007,2019-01-10,0.32808398950131229,1.246719160104987,,36.58199,-76.03984
GSVB,33670007,2019-01-19,0.984251968503937,1.3123359580052494,,36.58199,-76.03984
GSVB,33670007,2019-02-02,0.52493438320209973,1.0170603674540681,,36.58199,-76.03984
GSVB,33670007,2019-03-27,0.52493438320209973,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-03-07,-7.0209973753280837,-6.4304461942257216,,36.58199,-76.03984
GSVB,33670007,2019-03-01,0.55774278215223094,0.95144356955380571,,36.58199,-76.03984
GSVB,33670007,2019-03-28,0.49212598425196852,0.9186351706036745,,36.58199,-76.03984
GSVB,33670007,2019-02-26,1.0170603674540681,1.4107611548556431,,36.58199,-76.03984
GSVB,33670007,2019-01-14,0.36089238845144361,0.6889763779527559,,36.58199,-76.03984
GSVB,33670007,2019-02-23,-7.349081364829396,-6.955380577427821,,36.58199,-76.03984
GSVB,33670007,2019-01-09,1.0170603674540681,1.5091863517060367,,36.58199,-76.03984
GSVB,33670008,2019-02-15,0.1640419947506562,0.82020997375328086,,36.85638,-76.29074
GSVB,33670008,2019-01-26,0.75459317585301833,0.9186351706036745,,36.85638,-76.29074
GSVB,33670008,2019-02-11,-0.52493438320209973,-0.426509186351706,,36.85638,-76.29074
GSVB,33670008,2019-01-12,-0.59055118110236215,-0.39370078740157483,,36.85638,-76.29074
GSVB,33670008,2019-02-08,0.62335958005249348,1.1482939632545932,,36.85638,-76.29074
GSVB,33670008,2019-02-10,-0.59055118110236215,-0.39370078740157483,,36.85638,-76.29074
GSVB,33670008,2019-01-06,0.52493438320209973,0.85301837270341208,,36.85638,-76.29074
GSVB,33670008,2019-01-05,0.29527559055118108,0.88582677165354329,,36.85638,-76.29074
GSVB,33670008,2019-02-07,0.39370078740157483,0.65616797900262469,,36.85638,-76.29074
GSVB,33670008,2019-01-29,-0.26246719160104992,0.39370078740157483,,36.85638,-76.29074
GSVB,33670008,2019-01-03,0.0,0.26246719160104992,,36.85638,-76.29074
GSVB,33670008,2019-01-13,-0.49212598425196852,-0.2296587926509186,,36.85638,-76.29074
GSVB,33670008,2019-01-09,0.49212598425196852,0.85301837270341208,,36.85638,-76.29074
GSVB,33670008,2019-01-30,-0.0984251968503937,0.26246719160104992,,36.85638,-76.29074
GSVB,33670008,2019-02-04,-0.39370078740157483,0.1312335958005249,,36.85638,-76.29074
GSVB,33670008,2019-01-02,0.0984251968503937,0.6889763779527559,,36.85638,-76.29074
GSVB,33670008,2019-01-08,0.0328083989501312,0.72178477690288712,,36.85638,-76.29074
GSVB,33670008,2019-02-02,-0.0328083989501312,0.39370078740157483,,36.85638,-76.29074
GSVB,33670008,2019-01-10,-0.45931758530183731,0.55774278215223094,,36.85638,-76.29074
GSVB,33670008,2019-01-24,0.52493438320209973,1.3779527559055118,,36.85638,-76.29074
GSVB,33670008,2019-02-12,-0.45931758530183731,-0.1640419947506562,,36.85638,-76.29074
GSVB,33670008,2019-01-25,1.0826771653543308,1.2795275590551181,,36.85638,-76.29074
GSVB,33670008,2019-02-03,0.0984251968503937,0.2296587926509186,,36.85638,-76.29074
GSVB,33670008,2019-02-09,-0.49212598425196852,0.88582677165354329,,36.85638,-76.29074
GSVB,33670008,2019-01-11,-0.55774278215223094,-0.39370078740157483,,36.85638,-76.29074
GSVB,33670008,2019-01-31,-0.26246719160104992,0.0984251968503937,,36.85638,-76.29074
GSVB,33670008,2018-12-31,0.29527559055118108,0.52493438320209973,,36.85638,-76.29074
GSVB,33670008,2019-02-13,-0.26246719160104992,-6.3976377952755907,,36.85638,-76.29074
GSVB,33670008,2019-02-01,-0.0984251968503937,0.45931758530183731,,36.85638,-76.29074
GSVB,33670008,2019-01-04,0.1640419947506562,0.55774278215223094,,36.85638,-76.29074
GSVB,33670008,2019-01-28,-0.2296587926509186,0.55774278215223094,,36.85638,-76.29074
GSVB,33670008,2019-02-14,0.0656167979002625,0.26246719160104992,,36.85638,-76.29074
GSVB,33670008,2019-01-22,-0.49212598425196852,6.7257217847769031,,36.85638,-76.29074
GSVB,33670008,2019-01-07,-0.0656167979002625,0.52493438320209973,,36.85638,-76.29074
GSVB,33670008,2019-01-23,-0.49212598425196852,0.65616797900262469,,36.85638,-76.29074
GSVB,33670008,2019-02-05,-0.52493438320209973,-0.39370078740157483,,36.85638,-76.29074
GSVB,33670008,2019-01-01,0.49212598425196852,0.984251968503937,,36.85638,-76.29074
GSVB,33670009,2019-01-28,-0.6889763779527559,-9.80971128608924,,36.72117,-76.03359
GSVB,33670009,2019-01-26,0.1312335958005249,0.52493438320209973,,36.72117,-76.03359
GSVB,33670009,2019-03-03,-0.45931758530183731,-0.0656167979002625,,36.72117,-76.03359
GSVB,33670009,2019-03-04,-10.859580052493438,-9.9081364829396321,,36.72117,-76.03359
GSVB,33670009,2019-01-09,0.0328083989501312,0.6889763779527559,,36.72117,-76.03359
GSVB,33670009,2019-03-21,-1.5091863517060367,0.49212598425196852,,36.72117,-76.03359
GSVB,33670009,2019-02-25,0.0328083989501312,0.75459317585301833,,36.72117,-76.03359
GSVB,33670009,2019-02-02,-0.52493438320209973,-0.0328083989501312,,36.72117,-76.03359
GSVB,33670009,2019-03-11,0.62335958005249348,0.85301837270341208,,36.72117,-76.03359
GSVB,33670009,2019-01-24,0.52493438320209973,1.6076115485564304,,36.72117,-76.03359
GSVB,33670009,2019-01-08,-0.26246719160104992,0.59055118110236215,,36.72117,-76.03359
GSVB,33670009,2019-03-02,-0.95144356955380571,-0.29527559055118108,,36.72117,-76.03359
GSVB,33670009,2019-02-20,-0.78740157480314954,-0.49212598425196852,,36.72117,-76.03359
GSVB,33670009,2019-03-19,-1.0498687664041995,-0.45931758530183731,,36.72117,-76.03359
GSVB,33670009,2019-04-05,-0.29527559055118108,0.0984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-03-05,-10.269028871391075,-10.006561679790027,,36.72117,-76.03359
GSVB,33670009,2019-02-22,-0.29527559055118108,0.29527559055118108,,36.72117,-76.03359
GSVB,33670009,2019-03-01,-1.0170603674540681,-0.32808398950131229,,36.72117,-76.03359
GSVB,33670009,2019-01-11,-1.3123359580052494,-0.88582677165354329,,36.72117,-76.03359
GSVB,33670009,2019-02-16,-0.49212598425196852,0.52493438320209973,,36.72117,-76.03359
GSVB,33670009,2019-03-20,-1.7716535433070866,-0.984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-02-09,-1.2139107611548556,0.426509186351706,,36.72117,-76.03359
GSVB,33670009,2019-01-27,0.0,0.32808398950131229,,36.72117,-76.03359
GSVB,33670009,2019-02-24,-0.19685039370078741,0.95144356955380571,,36.72117,-76.03359
GSVB,33670009,2019-02-08,0.29527559055118108,0.82020997375328086,,36.72117,-76.03359
GSVB,33670009,2019-01-06,0.2296587926509186,0.62335958005249348,,36.72117,-76.03359
GSVB,33670009,2019-04-13,1.3779527559055118,1.6076115485564304,,36.72117,-76.03359
GSVB,33670009,2019-02-03,-0.49212598425196852,-0.0328083989501312,,36.72117,-76.03359
GSVB,33670009,2019-03-22,-0.55774278215223094,0.1640419947506562,,36.72117,-76.03359
GSVB,33670009,2019-04-03,-1.7388451443569553,-10.301837270341208,,36.72117,-76.03359
GSVB,33670009,2019-03-28,-1.8044619422572179,-0.72178477690288712,,36.72117,-76.03359
GSVB,33670009,2019-01-20,-0.0656167979002625,1.1482939632545932,,36.72117,-76.03359
GSVB,33670009,2019-04-08,-0.2296587926509186,0.59055118110236215,,36.72117,-76.03359
GSVB,33670009,2019-03-14,0.2296587926509186,0.88582677165354329,,36.72117,-76.03359
GSVB,33670009,2019-02-06,-0.52493438320209973,0.32808398950131229,,36.72117,-76.03359
GSVB,33670009,2019-03-29,-0.95144356955380571,0.19685039370078741,,36.72117,-76.03359
GSVB,33670009,2019-02-07,0.26246719160104992,0.59055118110236215,,36.72117,-76.03359
GSVB,33670009,2019-03-10,-10.334645669291339,-9.2191601049868765,,36.72117,-76.03359
GSVB,33670009,2019-04-09,0.29527559055118108,0.59055118110236215,,36.72117,-76.03359
GSVB,33670009,2019-02-21,-0.49212598425196852,0.26246719160104992,,36.72117,-76.03359
GSVB,33670009,2019-04-12,0.72178477690288712,1.4763779527559056,,36.72117,-76.03359
GSVB,33670009,2019-01-25,0.39370078740157483,1.3451443569553805,,36.72117,-76.03359
GSVB,33670009,2019-02-14,-0.52493438320209973,0.0656167979002625,,36.72117,-76.03359
GSVB,33670009,2019-02-28,-0.62335958005249348,0.0328083989501312,,36.72117,-76.03359
GSVB,33670009,2019-01-16,-0.75459317585301833,0.0984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-04-07,-0.62335958005249348,-0.0984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-02-05,-1.1811023622047243,-0.29527559055118108,,36.72117,-76.03359
GSVB,33670009,2019-03-27,-1.7716535433070866,-1.1154855643044619,,36.72117,-76.03359
GSVB,33670009,2019-03-25,0.426509186351706,-9.317585301837271,,36.72117,-76.03359
GSVB,33670009,2019-03-16,0.65616797900262469,1.4107611548556431,,36.72117,-76.03359
GSVB,33670009,2019-02-12,-1.0170603674540681,-0.1640419947506562,,36.72117,-76.03359
GSVB,33670009,2019-03-31,0.2296587926509186,4.1010498687664043,,36.72117,-76.03359
GSVB,33670009,2019-03-26,-1.4107611548556431,-9.61286089238845,,36.72117,-76.03359
GSVB,33670009,2019-01-23,-0.6889763779527559,-9.3832020997375327,,36.72117,-76.03359
GSVB,33670009,2019-01-14,-1.7060367454068242,-0.984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-01-12,-1.0826771653543308,-0.52493438320209973,,36.72117,-76.03359
GSVB,33670009,2019-01-22,-1.1811023622047243,-0.62335958005249348,,36.72117,-76.03359
GSVB,33670009,2019-01-15,-1.5091863517060367,-0.75459317585301833,,36.72117,-76.03359
GSVB,33670009,2018-12-31,-0.0328083989501312,0.26246719160104992,,36.72117,-76.03359
GSVB,33670009,2019-04-01,-0.95144356955380571,1.7388451443569553,,36.72117,-76.03359
GSVB,33670009,2019-01-18,-0.2296587926509186,0.29527559055118108,,36.72117,-76.03359
GSVB,33670009,2019-02-04,-1.246719160104987,-0.26246719160104992,,36.72117,-76.03359
GSVB,33670009,2019-01-30,-0.39370078740157483,0.39370078740157483,,36.72117,-76.03359
GSVB,33670009,2019-01-10,-1.2139107611548556,0.29527559055118108,,36.72117,-76.03359
GSVB,33670009,2019-04-11,-0.0656167979002625,0.88582677165354329,,36.72117,-76.03359
GSVB,33670009,2019-02-15,0.0,0.78740157480314954,,36.72117,-76.03359
GSVB,33670009,2019-02-26,0.0328083989501312,0.49212598425196852,,36.72117,-76.03359
GSVB,33670009,2019-01-13,-1.0826771653543308,-0.55774278215223094,,36.72117,-76.03359
GSVB,33670009,2019-03-08,-9.8753280839895012,-9.58005249343832,,36.72117,-76.03359
GSVB,33670009,2019-02-01,-0.45931758530183731,0.36089238845144361,,36.72117,-76.03359
GSVB,33670009,2019-03-30,0.0656167979002625,0.78740157480314954,,36.72117,-76.03359
GSVB,33670009,2019-03-18,-0.65616797900262469,0.1312335958005249,,36.72117,-76.03359
GSVB,33670009,2019-02-10,-1.246719160104987,-0.82020997375328086,,36.72117,-76.03359
GSVB,33670009,2019-03-06,-10.662729658792651,-9.940944881889763,,36.72117,-76.03359
GSVB,33670009,2019-01-04,-0.1312335958005249,0.1640419947506562,,36.72117,-76.03359
GSVB,33670009,2019-04-02,-1.6076115485564304,-0.36089238845144361,,36.72117,-76.03359
GSVB,33670009,2019-02-27,-0.0984251968503937,0.49212598425196852,,36.72117,-76.03359
GSVB,33670009,2019-02-19,-0.85301837270341208,0.26246719160104992,,36.72117,-76.03359
GSVB,33670009,2019-01-17,-0.2296587926509186,0.0984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-01-29,-0.78740157480314954,0.39370078740157483,,36.72117,-76.03359
GSVB,33670009,2019-01-31,-0.6889763779527559,-0.0656167979002625,,36.72117,-76.03359
GSVB,33670009,2019-02-23,-0.65616797900262469,-0.1312335958005249,,36.72117,-76.03359
GSVB,33670009,2019-04-14,1.2139107611548556,1.4107611548556431,,36.72117,-76.03359
GSVB,33670009,2019-03-24,-0.49212598425196852,0.65616797900262469,,36.72117,-76.03359
GSVB,33670009,2019-02-13,-0.426509186351706,0.1640419947506562,,36.72117,-76.03359
GSVB,33670009,2019-02-11,-1.0498687664041995,-0.6889763779527559,,36.72117,-76.03359
GSVB,33670009,2019-02-18,-0.62335958005249348,0.26246719160104992,,36.72117,-76.03359
GSVB,33670009,2019-01-07,-0.36089238845144361,0.32808398950131229,,36.72117,-76.03359
GSVB,33670009,2019-01-01,0.1640419947506562,0.85301837270341208,,36.72117,-76.03359
GSVB,33670009,2019-04-10,-0.2296587926509186,0.45931758530183731,,36.72117,-76.03359
GSVB,33670009,2019-03-07,-10.36745406824147,-9.6456692913385833,,36.72117,-76.03359
GSVB,33670009,2019-03-23,-0.65616797900262469,-0.1312335958005249,,36.72117,-76.03359
GSVB,33670009,2019-01-19,0.0,-9.6456692913385833,,36.72117,-76.03359
GSVB,33670009,2019-03-15,0.85301837270341208,1.3779527559055118,,36.72117,-76.03359
GSVB,33670009,2019-01-03,-0.426509186351706,0.0984251968503937,,36.72117,-76.03359
GSVB,33670009,2019-01-02,-0.29527559055118108,0.55774278215223094,,36.72117,-76.03359
GSVB,33670009,2019-04-06,-0.39370078740157483,0.0656167979002625,,36.72117,-76.03359
GSVB,33670009,2019-02-17,-0.78740157480314954,-0.45931758530183731,,36.72117,-76.03359
GSVB,33670009,2019-01-21,-1.4107611548556431,-0.0656167979002625,,36.72117,-76.03359
GSVB,33670009,2019-03-13,-0.32808398950131229,0.32808398950131229,,36.72117,-76.03359
GSVB,33670009,2019-01-05,0.1312335958005249,0.65616797900262469,,36.72117,-76.03359
GSVB,33670009,2019-03-09,-10.301837270341208,-9.80971128608924,,36.72117,-76.03359
GSVB,33670009,2019-03-17,0.0328083989501312,0.82020997375328086,,36.72117,-76.03359
GSVB,33670009,2019-03-12,-0.49212598425196852,0.6889763779527559,,36.72117,-76.03359
GSVB,33670009,2019-04-04,-0.426509186351706,0.0328083989501312,,36.72117,-76.03359
USGS,204293125,2017-05-12,2.78,-0.23,0.95,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-14,1.07,-1.35,0.23,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-20,1.28,-1.63,0.23,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-11,0.66,-1.08,0.11,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-24,1.28,-1.06,0.48,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-11,1.92,-1.22,1.11,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-18,1.61,-1.09,0.4,36.841138888888892,-76.057138888888886
USGS,204293125,2019-02-17,2.27,-0.57,0.37,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-17,0.53,-2.19,0.1,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-05,1.19,-1.35,0.16,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-09,1.77,-0.46,0.41,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-19,1.46,-0.96,0.3,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-21,1.37,-1.65,0.5,36.841138888888892,-76.057138888888886
USGS,204293125,2017-11-13,1.56,-0.68,0.46,36.841138888888892,-76.057138888888886
USGS,204293125,2018-11-24,2.13,-0.92,1.48,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-15,1.69,-1.15,2.03,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-13,2.39,-0.02,0.18,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-12,2.92,-0.07,0.61,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-03,1.76,-0.42,0.11,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-28,1.05,-1.36,0.58,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-12,2.32,-0.65,0.32,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-25,2.62,-0.52,0.56,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-30,1.58,-0.96,1.35,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-10,1.59,-1.44,0.74,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-31,1.53,-0.96,0.07,36.841138888888892,-76.057138888888886
USGS,204293125,2018-01-28,0.71,-1.98,0.69,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-24,1.62,-0.86,0.07,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-05,1.76,-0.67,0.6,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-30,1.34,-1.19,2.49,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-18,1.67,-1.53,0.11,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-29,2.94,-0.42,1.13,36.841138888888892,-76.057138888888886
USGS,204293125,2018-11-13,1.16,-0.78,0.6,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-03,2.01,-0.57,0.24,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-02,1.4,-1.43,1.57,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-04,1.43,-1.54,0.11,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-15,2.0,-0.9,0.95,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-21,1.83,-1.05,0.29,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-11,2.45,-0.85,0.23,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-04,0.52,-1.99,0.32,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-22,1.97,-0.62,1.02,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-25,1.83,-0.68,0.72,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-28,1.47,-1.0,0.17,36.841138888888892,-76.057138888888886
USGS,204293125,2017-03-13,1.14,-1.98,0.68,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-05,1.85,-1.04,0.93,36.841138888888892,-76.057138888888886
USGS,204293125,2017-11-08,3.34,0.15,0.38,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-17,0.47,-1.82,0.45,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-12,1.62,-1.77,0.25,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-09,3.02,-0.76,1.41,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-29,3.5,1.3,3.81,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-21,1.93,-0.33,0.43,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-30,1.64,-1.26,0.19,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-07,0.65,-1.49,0.32,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-01,1.55,-1.34,0.07,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-02,2.31,-0.68,0.21,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-23,2.6,-0.95,1.51,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-21,1.1,-0.78,0.28,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-21,2.31,-0.39,2.37,36.841138888888892,-76.057138888888886
